accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.3587853107344633,0.3587853107344633,0.35505113922940534,0.35486170076296697,CrossVal,LGBM,Under,,,,,
,0.7978947368421052,0.7982251396516369,0.7969505808321571,,LGBM,Under,Train,0.7978947368421052,0.6977159261498124,0.9628292518363553,"{0: {0: 122, 1: 23, 2: 9}, 1: {0: 16, 1: 117, 2: 12}, 2: {0: 17, 1: 19, 2: 140}}"
,0.8403361344537815,0.8433328658806271,0.8399169109022669,,LGBM,Under,Validation,0.8403361344537815,0.76243525093718,0.9643496294538354,"{0: {0: 34, 1: 4, 2: 0}, 1: {0: 5, 1: 32, 2: 3}, 2: {0: 4, 1: 3, 2: 34}}"
