accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.6062300782381919,0.6062300782381919,0.5936747761866729,0.587704912920245,CrossVal,SVM,Over,,,,,
,0.7135832821143209,0.7149273263907753,0.7016077441790727,,SVM,Over,Train,0.7135832821143209,0.5800536192875452,0.8731040808066983,"{0: {0: 368, 1: 138, 2: 10}, 1: {0: 88, 1: 268, 2: 15}, 2: {0: 89, 1: 126, 2: 525}}"
,0.6855036855036855,0.6836532708538697,0.6709553220208324,,SVM,Over,Validation,0.6855036855036855,0.5412323740032604,0.8544237930620204,"{0: {0: 93, 1: 46, 2: 5}, 1: {0: 27, 1: 66, 2: 3}, 2: {0: 13, 1: 34, 2: 120}}"
