accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.34172316384180795,0.34172316384180795,0.33768695810583366,0.3355247519580572,CrossVal,RandomForest,Under,,,,,
,0.8084210526315789,0.8089887981581162,0.8086168792971492,,RandomForest,Under,Train,0.8084210526315789,0.7127175787643844,0.9627074376105951,"{0: {0: 126, 1: 21, 2: 12}, 1: {0: 22, 1: 123, 2: 14}, 2: {0: 7, 1: 15, 2: 135}}"
,0.7983193277310925,0.8032013462930017,0.7983258001531807,,RandomForest,Under,Validation,0.7983193277310925,0.6998514115898959,0.96621166438334,"{0: {0: 32, 1: 2, 2: 3}, 1: {0: 6, 1: 33, 2: 4}, 2: {0: 5, 1: 4, 2: 30}}"
