accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.5496957403651115,0.5496957403651115,0.5395828080647387,0.5422971016551996,CrossVal,GradientBoosting,Over,,,,,
,0.7971727105101414,0.7955942406723632,0.7929398200601311,,GradientBoosting,Over,Train,0.7971727105101414,0.698534540541488,0.9405109689108688,"{0: {0: 409, 1: 107, 2: 9}, 1: {0: 81, 1: 361, 2: 14}, 2: {0: 55, 1: 64, 2: 527}}"
,0.8058968058968059,0.8080268664582605,0.8026805249841932,,GradientBoosting,Over,Validation,0.8058968058968059,0.7132795976548872,0.9411649822000333,"{0: {0: 106, 1: 27, 2: 2}, 1: {0: 15, 1: 101, 2: 5}, 2: {0: 12, 1: 18, 2: 121}}"
