accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.4166146194772149,0.4166146194772149,0.38079844101145244,0.391978082712301,CrossVal,GradientBoosting,Original,,,,,
,0.6914285714285714,0.6979124452871394,0.6781327359933611,,GradientBoosting,Original,Train,0.6914285714285714,0.46491296507028423,0.8639294191715192,"{0: {0: 476, 1: 167, 2: 40}, 1: {0: 61, 1: 177, 2: 44}, 2: {0: 4, 1: 8, 2: 73}}"
,0.7490494296577946,0.7636040168084671,0.7390117862519022,,GradientBoosting,Original,Validation,0.7490494296577946,0.5694416213929044,0.895031840731845,"{0: {0: 126, 1: 35, 2: 11}, 1: {0: 11, 1: 49, 2: 8}, 2: {0: 0, 1: 1, 2: 22}}"
