accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.3688418079096045,0.3688418079096045,0.3720212082826243,0.3672727119316209,CrossVal,AdaBoost,Under,,,,,
,0.6589473684210526,0.6559368717803034,0.6565609882694904,,AdaBoost,Under,Train,0.6589473684210526,0.4887505289559892,0.8478635087224228,"{0: {0: 97, 1: 38, 2: 10}, 1: {0: 42, 1: 88, 2: 23}, 2: {0: 16, 1: 33, 2: 128}}"
,0.680672268907563,0.6778508594864405,0.6772002507296625,,AdaBoost,Under,Validation,0.680672268907563,0.5216118550421377,0.8243756809527406,"{0: {0: 32, 1: 11, 2: 2}, 1: {0: 5, 1: 21, 2: 7}, 2: {0: 6, 1: 7, 2: 28}}"
