accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.3839265536723164,0.3839265536723164,0.3840913163864943,0.37932279198626667,CrossVal,LogisticRegression,Under,,,,,
,0.7726315789473684,0.7755208333333333,0.7690608543053203,,LogisticRegression,Under,Train,0.7726315789473684,0.6630180592247382,0.9305538425550692,"{0: {0: 118, 1: 29, 2: 8}, 1: {0: 18, 1: 103, 2: 7}, 2: {0: 19, 1: 27, 2: 146}}"
,0.773109243697479,0.7795855184178935,0.7742714526035449,,LogisticRegression,Under,Validation,0.773109243697479,0.6618225180399426,0.9329763163288424,"{0: {0: 33, 1: 3, 2: 2}, 1: {0: 5, 1: 29, 2: 5}, 2: {0: 5, 1: 7, 2: 30}}"
