accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.3638135593220339,0.3638135593220339,0.36331611211585396,0.35964826724262844,CrossVal,XGBoost,Under,,,,,
,0.8105263157894737,0.8109743829147749,0.8097007475106062,,XGBoost,Under,Train,0.8105263157894737,0.7166317088403665,0.9630649673041751,"{0: {0: 125, 1: 18, 2: 10}, 1: {0: 17, 1: 119, 2: 10}, 2: {0: 13, 1: 22, 2: 141}}"
,0.7899159663865546,0.7900177854999728,0.7872903391816033,,XGBoost,Under,Validation,0.7899159663865546,0.6870424382341822,0.9643636530350266,"{0: {0: 33, 1: 8, 2: 1}, 1: {0: 5, 1: 27, 2: 2}, 2: {0: 5, 1: 4, 2: 34}}"
