iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
0,AdaBoost,5,base,0.5771,0.6098,0.6019,0.6426,0.6037,0.6411,0.6019,0.6426
0,AdaBoost,5,undersampling,0.5982,0.5939,0.5997,0.5897,0.6061,0.6207,0.5997,0.5897
0,AdaBoost,5,oversampling,0.6014,0.6135,0.6072,0.6184,0.607,0.6119,0.6072,0.6184
0,RandomForest,5,base,0.3947,0.4584,0.401,0.4525,0.3911,0.4659,0.401,0.4525
0,RandomForest,5,undersampling,0.4658,0.4555,0.4697,0.453,0.4658,0.4618,0.4697,0.453
0,RandomForest,5,oversampling,0.5591,0.4474,0.566,0.4414,0.5651,0.4592,0.566,0.4414
0,SVM,5,base,0.4683,0.4911,0.5314,0.5361,0.5532,0.4908,0.5314,0.5361
0,SVM,5,undersampling,0.4739,0.4315,0.4907,0.4444,0.4977,0.4353,0.4907,0.4444
0,SVM,5,oversampling,0.5288,0.4933,0.5435,0.508,0.5427,0.5002,0.5435,0.508
0,GradientBoosting,5,base,0.5144,0.5302,0.5219,0.5323,0.5139,0.5284,0.5219,0.5323
0,GradientBoosting,5,undersampling,0.521,0.5089,0.5262,0.5043,0.5238,0.5257,0.5262,0.5043
0,GradientBoosting,5,oversampling,0.6059,0.5625,0.6123,0.5609,0.6096,0.5644,0.6123,0.5609
0,LogisticRegression,5,base,0.4957,0.5246,0.52,0.5437,0.5003,0.5187,0.52,0.5437
0,LogisticRegression,5,undersampling,0.4585,0.4438,0.4676,0.4444,0.4637,0.446,0.4676,0.4444
0,LogisticRegression,5,oversampling,0.5152,0.5074,0.5234,0.5103,0.5166,0.5061,0.5234,0.5103
0,XGBoost,5,base,0.4425,0.4829,0.4486,0.4753,0.4404,0.4933,0.4486,0.4753
0,XGBoost,5,undersampling,0.5062,0.5508,0.5096,0.547,0.5082,0.5574,0.5096,0.547
0,XGBoost,5,oversampling,0.5756,0.4709,0.581,0.4621,0.5888,0.4899,0.581,0.4621
0,Lgbm,5,base,0.446,0.4676,0.4514,0.4601,0.4439,0.4776,0.4514,0.4601
0,Lgbm,5,undersampling,0.4973,0.5352,0.5011,0.5299,0.5009,0.5465,0.5011,0.5299
0,Lgbm,5,oversampling,0.5693,0.4867,0.5741,0.4782,0.5792,0.5042,0.5741,0.4782
0,KNN,5,base,0.4503,0.4795,0.4952,0.5095,0.4631,0.5006,0.4952,0.5095
0,KNN,5,undersampling,0.4637,0.4188,0.4655,0.4188,0.4766,0.4236,0.4655,0.4188
0,KNN,5,oversampling,0.5482,0.3601,0.5572,0.3563,0.5497,0.3674,0.5572,0.3563
