iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
0,AdaBoost,5,base,0.4213,0.4644,0.4895,0.5437,0.3962,0.4345,0.4895,0.5437
0,AdaBoost,5,undersampling,0.4394,0.3873,0.4508,0.4017,0.4545,0.387,0.4508,0.4017
0,AdaBoost,5,oversampling,0.456,0.437,0.4747,0.4552,0.4692,0.4417,0.4747,0.4552
0,RandomForest,5,base,0.3999,0.4918,0.4867,0.5513,0.3711,0.4513,0.4867,0.5513
0,RandomForest,5,undersampling,0.4375,0.4051,0.4487,0.4188,0.4523,0.4056,0.4487,0.4188
0,RandomForest,5,oversampling,0.4673,0.4494,0.4866,0.4667,0.482,0.4529,0.4866,0.4667
0,SVM,5,base,0.4044,0.4929,0.4819,0.5551,0.3762,0.4526,0.4819,0.5551
0,SVM,5,undersampling,0.438,0.3873,0.4529,0.4017,0.4501,0.387,0.4529,0.4017
0,SVM,5,oversampling,0.4558,0.437,0.4741,0.4552,0.4683,0.4424,0.4741,0.4552
0,GradientBoosting,5,base,0.4121,0.4889,0.4943,0.5475,0.3821,0.4485,0.4943,0.5475
0,GradientBoosting,5,undersampling,0.4354,0.3969,0.4488,0.4103,0.4502,0.3962,0.4488,0.4103
0,GradientBoosting,5,oversampling,0.4636,0.4456,0.4816,0.4621,0.4757,0.4486,0.4816,0.4621
0,LogisticRegression,5,base,0.4063,0.4946,0.4886,0.5551,0.375,0.4542,0.4886,0.5551
0,LogisticRegression,5,undersampling,0.4354,0.3969,0.4488,0.4103,0.4502,0.3962,0.4488,0.4103
0,LogisticRegression,5,oversampling,0.4565,0.435,0.4734,0.4506,0.4679,0.4395,0.4734,0.4506
0,XGBoost,5,base,0.401,0.4889,0.4752,0.5475,0.3699,0.4485,0.4752,0.5475
0,XGBoost,5,undersampling,0.4378,0.3969,0.4508,0.4103,0.4539,0.3962,0.4508,0.4103
0,XGBoost,5,oversampling,0.4676,0.4397,0.4853,0.4552,0.481,0.4423,0.4853,0.4552
0,Lgbm,5,base,0.4074,0.4946,0.4905,0.5551,0.3769,0.4542,0.4905,0.5551
0,Lgbm,5,undersampling,0.4352,0.3969,0.4488,0.4103,0.4499,0.3962,0.4488,0.4103
0,Lgbm,5,oversampling,0.4644,0.4432,0.4822,0.4598,0.4763,0.4473,0.4822,0.4598
0,KNN,5,base,0.4423,0.4946,0.501,0.5551,0.4078,0.4542,0.501,0.5551
0,KNN,5,undersampling,0.1753,0.1634,0.3292,0.3248,0.2087,0.1092,0.3292,0.3248
0,KNN,5,oversampling,0.2698,0.3011,0.3677,0.3862,0.424,0.3843,0.3677,0.3862
