iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
0,AdaBoost,5,base,0.4117,0.4929,0.4876,0.5551,0.3855,0.4526,0.4876,0.5551
0,AdaBoost,5,undersampling,0.4006,0.3786,0.4257,0.3761,0.4049,0.389,0.4257,0.3761
0,AdaBoost,5,oversampling,0.421,0.3611,0.4684,0.4552,0.4136,0.3065,0.4684,0.4552
0,RandomForest,5,base,0.3987,0.4889,0.4714,0.5475,0.3677,0.4485,0.4714,0.5475
0,RandomForest,5,undersampling,0.4403,0.3969,0.4529,0.4103,0.457,0.3962,0.4529,0.4103
0,RandomForest,5,oversampling,0.4657,0.4421,0.4841,0.4598,0.4788,0.4465,0.4841,0.4598
0,SVM,5,base,0.4113,0.4929,0.4962,0.5551,0.3826,0.4526,0.4962,0.5551
0,SVM,5,undersampling,0.4382,0.3898,0.4529,0.4017,0.4504,0.3894,0.4529,0.4017
0,SVM,5,oversampling,0.4551,0.438,0.4734,0.4552,0.4675,0.4432,0.4734,0.4552
0,GradientBoosting,5,base,0.4018,0.4946,0.4762,0.5551,0.3717,0.4542,0.4762,0.5551
0,GradientBoosting,5,undersampling,0.4354,0.3969,0.4488,0.4103,0.4502,0.3962,0.4488,0.4103
0,GradientBoosting,5,oversampling,0.4672,0.4421,0.4853,0.4598,0.4804,0.4465,0.4853,0.4598
0,LogisticRegression,5,base,0.4101,0.4929,0.4943,0.5551,0.3805,0.4526,0.4943,0.5551
0,LogisticRegression,5,undersampling,0.4329,0.3898,0.4466,0.4017,0.4469,0.3894,0.4466,0.4017
0,LogisticRegression,5,oversampling,0.4576,0.432,0.4747,0.4483,0.4702,0.4361,0.4747,0.4483
0,XGBoost,5,base,0.4093,0.4946,0.4914,0.5551,0.3793,0.4542,0.4914,0.5551
0,XGBoost,5,undersampling,0.4329,0.4051,0.4466,0.4188,0.4466,0.4056,0.4466,0.4188
0,XGBoost,5,oversampling,0.4668,0.4461,0.4847,0.4644,0.4798,0.4504,0.4847,0.4644
0,Lgbm,5,base,0.4113,0.4929,0.4962,0.5551,0.3826,0.4526,0.4962,0.5551
0,Lgbm,5,undersampling,0.4393,0.39,0.4529,0.4017,0.453,0.3887,0.4529,0.4017
0,Lgbm,5,oversampling,0.4652,0.4421,0.4841,0.4598,0.4778,0.4475,0.4841,0.4598
0,KNN,5,base,0.4397,0.4946,0.4981,0.5551,0.405,0.4542,0.4981,0.5551
0,KNN,5,undersampling,0.1685,0.1634,0.3292,0.3248,0.1426,0.1092,0.3292,0.3248
0,KNN,5,oversampling,0.2677,0.3059,0.3671,0.3885,0.2911,0.418,0.3671,0.3885
