iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
0,AdaBoost,5,base,0.472,0.4579,0.5171,0.4829,0.484,0.4535,0.5171,0.4829
0,AdaBoost,5,undersampling,0.3922,0.4544,0.3943,0.4615,0.3968,0.4631,0.3943,0.4615
0,AdaBoost,5,oversampling,0.4766,0.4044,0.4816,0.4046,0.4786,0.41,0.4816,0.4046
0,RandomForest,5,base,0.3436,0.3725,0.361,0.3764,0.3332,0.3692,0.361,0.3764
0,RandomForest,5,undersampling,0.381,0.3429,0.3838,0.3419,0.3885,0.3449,0.3838,0.3419
0,RandomForest,5,oversampling,0.5272,0.3659,0.536,0.3609,0.5339,0.3801,0.536,0.3609
0,SVM,5,base,0.3565,0.3901,0.5038,0.5475,0.3028,0.303,0.5038,0.5475
0,SVM,5,undersampling,0.4296,0.4179,0.4341,0.4188,0.4376,0.4177,0.4341,0.4188
0,SVM,5,oversampling,0.456,0.4491,0.4571,0.4506,0.4589,0.4498,0.4571,0.4506
0,GradientBoosting,5,base,0.361,0.4123,0.381,0.4221,0.3511,0.4059,0.381,0.4221
0,GradientBoosting,5,undersampling,0.3749,0.3894,0.3775,0.3846,0.3795,0.3974,0.3775,0.3846
0,GradientBoosting,5,oversampling,0.5132,0.38,0.5204,0.3747,0.5175,0.389,0.5204,0.3747
0,LogisticRegression,5,base,0.47,0.4593,0.5114,0.5019,0.4663,0.4451,0.5114,0.5019
0,LogisticRegression,5,undersampling,0.4406,0.453,0.4425,0.453,0.4429,0.4565,0.4425,0.453
0,LogisticRegression,5,oversampling,0.4785,0.4042,0.4835,0.4046,0.4804,0.4041,0.4835,0.4046
0,XGBoost,5,base,0.3528,0.4131,0.3648,0.4106,0.346,0.4165,0.3648,0.4106
0,XGBoost,5,undersampling,0.3802,0.3711,0.3859,0.3675,0.3809,0.3824,0.3859,0.3675
0,XGBoost,5,oversampling,0.5282,0.3535,0.5348,0.3471,0.5374,0.3763,0.5348,0.3471
0,Lgbm,5,base,0.3505,0.3763,0.3638,0.3726,0.3418,0.3814,0.3638,0.3726
0,Lgbm,5,undersampling,0.3815,0.353,0.3859,0.3504,0.3835,0.3596,0.3859,0.3504
0,Lgbm,5,oversampling,0.5352,0.37,0.5435,0.3632,0.5436,0.3905,0.5435,0.3632
0,KNN,5,base,0.4253,0.4688,0.4562,0.4905,0.4288,0.4924,0.4562,0.4905
0,KNN,5,undersampling,0.4121,0.4116,0.413,0.4103,0.4321,0.414,0.413,0.4103
0,KNN,5,oversampling,0.5549,0.352,0.5641,0.3494,0.5593,0.3594,0.5641,0.3494
