p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,target,experimental_characteristics
8.889999999999999,8.634799621061456,7.896597425953909,6.754546585398126,5.331303876911509,3.783206113743638,2.3032382349750002,1.2239270896588474,1.2057828730264082,1.7500340909166452,2.1146463856661297,2.166928450171084,1.9287781942646014,1.4744574657032603,0.9020737361105313,0.3240404510773373,0.2662705391138871,0.6402007851595845,0.8656922855043647,0.9295873430406698,0.8644262268154227,0.7313160839765547,0.6060485944095465,0.539762283615659,0.5074324222161812,0.4401473046243828,0.2941960873946029,0.06675493073274355,0.218588535269695,0.5143113304719625,0.7723386522570457,0.9478430376108712,1,Mammalian
27.060000000000002,19.029831018809183,3.068534339340078,6.357236897986123,3.5915022298956427,3.2421251289172774,4.672828305757573,0.6654512605594688,2.3252273219428727,1.3704619078462705,2.172687348146571,1.7482245175531672,0.39528340546620033,1.063582484901027,0.33143910041749974,1.113071900535997,2.0867678356731485,2.532676757529023,1.1793047454172665,1.4871223607055515,1.7780308232610105,1.5468155303386457,2.322149309882632,2.6279770899007207,2.0221072922301557,0.7780120989950499,0.527414703378865,1.7563888445734652,2.578423773073668,1.3098264262329449,2.6709262576543673,3.0043871112043394,1,Mammalian
8.93,8.678556667916355,7.953265761281882,6.8373336415590416,5.456959793010208,3.964493660604768,2.5183244813103607,1.2624283672501755,0.31033913079239295,0.29035209385041694,0.5047822798129226,0.40816338476253666,0.30398145845010893,0.7221436487128188,1.2880398670401634,1.7924557443267615,2.1332838535928595,2.2549889414995046,2.1493933253320847,1.8580894022015764,1.475373084393597,1.153763099354806,1.0539778246691696,1.1446066129160484,1.2292638544669823,1.1756431381750976,0.9443900413988731,0.5565251929581739,0.07522866631447514,0.4344161962068409,0.8703563729797337,1.165657447821111,1,Mammalian
47.22,18.799968803880784,8.331386416203609,2.5940442704018825,3.1390439414577203,4.55199786242886,1.9765653091946143,1.4631122836944555,2.377698221538214,1.9998860295259882,1.802998902614082,1.1680338835597588,3.0035504813375047,2.9283988638007745,1.45349079492393,1.6601307941865449,2.5407085625864303,1.7296073566106775,2.45693459286979,2.195059997547865,1.8825544927018254,2.1714637628506592,1.5671265579944358,2.1522343760729608,2.8312101948272956,1.3557036563213878,1.1749639520140551,0.7548574205394623,1.6268608488936587,1.7911673632851177,1.7116062332458437,1.1361793090407009,1,Mammalian
19.06,15.940737817058483,8.38154113738576,0.6170090357964829,3.856878210904827,3.7059567920777488,0.8790407737210454,1.671524977720135,2.1427133218079812,0.90253062382818,0.5146977058157608,0.49813913811616073,0.6939924397320147,1.7470490081180878,1.5996246802829126,0.37443640644436643,1.147257599669751,1.4476163949266945,0.5398297470493272,0.7725680434676645,1.3680932844641858,0.9757791200632141,0.29376139244527927,0.3423685480495682,0.2645366147560815,0.7997428618967357,0.9173517558942783,0.36010402680216247,0.5656728072361064,0.7489974709673881,0.26475739606453036,1.0469492467483643,1,Mammalian
36.239999999999995,21.40189106152457,2.176034568800314,5.828297758465139,2.6144102562058675,2.425616892989626,3.191405510367014,1.6406011985258613,2.8472861459878427,1.0125553222716246,3.0311108440599526,0.9005617685018485,2.1474208362390734,0.7233227462179087,2.2655875219554553,1.1494162986567922,1.3341664064126342,2.637607514924101,2.9075400857296185,1.7114960306188012,0.970985740512819,1.315903556650252,0.9126706776070593,1.6733743150701696,2.5227289990931845,2.1782224938560115,0.728857133481301,1.8819842054430636,2.0331821010555404,1.5558769939804509,0.7821092112052446,1.702038303258044,1,Mammalian
16.65,14.87122922579414,10.199703864381046,4.335326046127765,0.7312011132957262,3.542059069832304,3.741736035747747,2.152712273117097,1.348169010763899,2.565380582974593,2.837694157435117,1.967832223432525,0.6388918253797163,0.5309078683806432,0.8126607212108499,0.4113364442928654,0.29206163733020485,0.7904432955327072,0.8575030369067945,0.5913261511277319,0.4151509838798739,0.5626083227275256,0.7100438119183915,0.752400656689582,0.5907963425884499,0.37535283143183057,0.8617116380585589,1.413469138499949,1.5334966018748257,1.0898602304586724,0.29275641489675786,0.5219699258646991,1,Mammalian
16.53,14.780164088518697,10.191928261466071,4.462267241337932,0.7474970718977619,3.2429557000900893,3.363502129386281,1.8850027272340881,1.8026813316839412,3.065411754694828,3.2258096109750234,2.212955669443825,0.7601188824786025,0.6537195227019879,1.0127223009879367,0.7026185422039081,0.54230987451825,1.0332509015594669,1.298659367315183,1.229941278821187,0.9486860398442255,0.5421857473312258,0.21455306596049875,0.43953713726664606,0.4742784165426591,0.26862156819143046,0.8106250076308341,1.4760477591151318,1.7478736252396607,1.465270175697968,0.7914136466734459,0.12556711957712585,1,Mammalian
10.649999999999999,10.16537855814759,8.79301132204559,6.761190522730568,4.400150501249961,2.0807531811192552,0.2962835881984384,1.288358904510704,1.9263177153650661,1.9045992356967916,1.383299970250129,0.6348632597167725,0.4445761511044748,0.9651594844790742,1.2388925968547901,1.1906499608818024,0.9527329111561121,0.8357964328049313,1.0135815207338505,1.2024319858610784,1.164736700617361,0.8389675084943093,0.2957342961053479,0.42162110951280923,1.0100990344865755,1.3914665099577863,1.464397262050627,1.2339339870825492,0.8759086884223882,0.8787001303189372,1.3351886148927676,1.7651441868860285,1,Mammalian
12.35,11.664368725169387,9.742745147266747,6.960208543440597,3.8504522212131524,1.0666209193009202,1.4559537950068486,2.6623594356975504,2.9071233101278486,2.329140321010849,1.264078346526502,0.29481166992389995,0.9533927675200886,1.4277806173265437,1.415392014292441,1.0548147120736346,0.7283543093852054,0.8589010690542769,1.077208914359449,1.04544051240465,0.7727107629237714,0.5671787340600348,0.7761169305569474,1.0102114166606715,0.9777699421189517,0.6501491332257582,0.3622491620113742,0.8101450118227884,1.2947501688962426,1.4890397809123774,1.301355420891963,0.774091184674214,1,Mammalian
10.77,10.266319747333533,8.840720515375773,6.732614515719564,4.288559525997382,1.8989065275654229,0.30734684798235185,1.5154040070619679,2.1171829339868884,2.022386195852076,1.4222959599636114,0.7167833034139109,0.8538337832424021,1.406570490430136,1.654650700537289,1.4848885067048752,0.9640020746865642,0.3432558841102012,0.6576020532843012,1.1961195055431317,1.4413947182354567,1.3233179943182807,0.8860178418502309,0.3235381486164551,0.6054225169537982,1.1873428911040134,1.5710127037299195,1.6931801908871646,1.5928610513205508,1.3895625048501143,1.232580607380469,1.1874453655202724,1,Mammalian
17.2,15.078540329353967,9.644952695028286,3.231217408764337,1.8871555465458552,3.795304710357491,2.905999884056165,0.9107351599246932,1.6784542546788601,1.9857849628468645,0.9232812903713612,1.232444448877023,2.182645097817669,1.8208303146432057,0.35008233202772115,1.3233393802712945,2.171543230055528,1.7721160272713667,0.45659907214941536,1.0156465011982103,1.841482106560414,1.8040566696414482,1.2221888250091506,0.6284514536470404,0.14693983445762054,0.4700927404979703,1.0859428632157992,1.3365401964353936,1.0897926276735106,0.9127123185696989,1.5241870178393888,2.1856560673674323,1,Mammalian
12.98,12.128492288256416,9.765789572874628,6.415884663509896,2.795715867076994,0.38136804901440563,2.545254733139093,3.468027380585934,3.231462769607886,2.201081839155615,0.9103218473512177,0.4642460105102102,0.9732266768675848,0.9772549562333401,0.7510821807959988,1.1035367312248976,1.7415510328439994,2.1106708357262094,2.0308692895486864,1.550842958457357,0.9041880101535084,0.577864292261731,0.7835011730768859,0.888490225419944,0.7335178038999008,0.4262136073456762,0.16006413667651934,0.07777746470884184,0.11334314404430076,0.4663566943077065,0.9063649190018277,1.263389841027392,1,Mammalian
10.77,10.259206259331709,8.813216654036324,6.674216003817032,4.193239374412598,1.7683488160474152,0.43025532592606364,1.7171959696988142,2.3355836574972257,2.24894555787486,1.6647258833774492,1.0278086959390738,1.129290062146881,1.664356180718949,1.963497172004629,1.862080017128199,1.3994641831786905,0.7327587382321509,0.2926668174519615,0.7000540585180068,0.982156290616362,0.953192514756562,0.6531738988829012,0.30151283453456235,0.5355828403075295,0.913767257515783,1.1105717843243783,1.1049287779365713,1.0297652767572045,1.1199255394134588,1.4100352676139882,1.695986253825783,1,Mammalian
10.979999999999999,10.464056955179132,9.003167591998105,6.841469239918077,4.335211138395479,1.9052185433740034,0.6510738092652165,1.8109836920087685,2.4518059287566993,2.3923960328156966,1.8075330048960228,1.0463823856205967,0.8445063372613414,1.299891985235541,1.5943389420297698,1.5150623928052067,1.11400179533069,0.6364257719047554,0.6715693949165379,1.0500041410666352,1.2389824743875324,1.1130250759148634,0.6977926768198819,0.11207888938753052,0.5271125949107069,1.0303963935535212,1.3140754517389037,1.3608879448688163,1.2636755358943013,1.2124758316798667,1.3322423257606177,1.5169441716602963,1,Mammalian
10.629999999999999,10.117118248480299,8.665871734066746,6.522377591529572,4.050230384436763,1.7173121263420994,1.0068830035500136,2.1350745039093537,2.720859849712138,2.6047845068940805,1.9396889851209624,1.0020579066497084,0.42608166121011615,0.9701309982844228,1.3375077176026495,1.2937445997200026,0.8868483523128404,0.2703527444125172,0.40616575052586806,0.898722114306125,1.1115111972800653,1.0008489400884089,0.6436840114147959,0.4374833065100871,0.853886220889203,1.3078355650123095,1.55120233996578,1.5309943932498211,1.3022408031108095,1.0249161068525752,0.9152076426977027,0.991635110117682,1,Mammalian
11.059999999999999,10.544494828098744,9.084918298500785,6.925407661181322,4.422181737556887,1.9948032586335191,0.6320881710534334,1.7238664260055203,2.3549913198167602,2.288813237646908,1.6983261701556729,0.9456229179825812,0.8473643243749402,1.3659517826450673,1.6766835853754407,1.6003670085908754,1.1900420160649792,0.6608029078528742,0.5768164144634287,0.934328909767123,1.1239683382619894,1.0009379178587297,0.5891401826366571,0.027282885430690313,0.6222667302593895,1.119114127602591,1.3925137903802205,1.4224622642078646,1.2954449260310261,1.1986897329539004,1.277437450792069,1.442154641938436,1,Mammalian
10.899999999999999,10.392813421481106,8.957809781818627,6.838283100642844,4.390739896891103,2.0455051507273607,0.773369755170211,1.6859063272713741,2.24592660387115,2.136412517306339,1.5288710077262875,0.840000934666709,0.9699433166302279,1.54104230792391,1.842483378144231,1.7443947696537991,1.3182564242210237,0.8126761792991312,0.7579471127922557,1.1010777367132905,1.2988169287203082,1.187116913826907,0.7809735828389752,0.18777843626212698,0.442056206860398,0.954336122355388,1.2436115505382315,1.282332010027586,1.1468599330531202,1.0233572329499085,1.082394718217039,1.242595077528568,1,Mammalian
11.349999999999998,10.812309329668118,9.289020670701564,7.032120461059303,4.408017929592751,1.8375385274093439,0.5486309964652772,1.9333579551814215,2.62074367549775,2.5450152586257713,1.8796399500151908,0.9358504610611205,0.5958393506761309,1.2660299288077987,1.7056222905953713,1.7229157005179985,1.3688316185711085,0.8396361189185059,0.602717872944093,0.8992303877917246,1.136660013149714,1.0912127023340858,0.7645279422504462,0.28346663260977556,0.3983749331202253,0.8490640623812966,1.1155561414383268,1.1520675980488604,1.0262345809224922,0.917189595579996,0.9888720622906524,1.1527922759588478,1,Mammalian
10.77,10.294163954351113,8.944300123760987,6.938696590041858,4.59649658346631,2.2911960241841727,0.6494519987570887,1.4046778233334947,2.1171829339868884,2.2187519393335084,1.8398944211833643,1.2674664018888766,0.9677617908883153,1.1577553390339794,1.361322854258041,1.3016186711375648,0.9640020746865642,0.4679001795595682,0.27746796767268284,0.6404908056526095,0.8442130061860013,0.7911487935383191,0.5273297302227244,0.31978554553528277,0.6054225169537982,0.9501118637631436,1.1337638157408336,1.1205745234972775,0.9790611188611117,0.8786286601329315,0.9577110709542147,1.1167420775447556,1,Mammalian
15.309999999999999,14.24089122876843,11.308765849636702,7.257043216123569,3.100448368735897,1.0093127826031476,2.759919220713798,3.366565812349092,2.8838533493867233,2.0366565776769425,1.655649401399363,1.6277170715565443,1.26301073546081,0.62922481298414,1.085529396214946,1.9261837305689893,2.3264780248263683,2.147862441341233,1.524363206455732,0.7454745651789594,0.10210662750723588,0.31562992436436144,0.6921067976535058,1.2052297248520654,1.6999970174182604,1.9280901415238958,1.7440003254832828,1.1745561579634898,0.4927454023456322,0.7665343921353021,1.4245278877524306,1.8620385411237785,1,Mammalian
13.849999999999998,12.926960447050483,10.397178514475996,6.902867710152369,3.2891015212172334,0.41040476609983045,1.4928045614843963,2.023681945198742,1.605699520900885,0.8201567564207377,0.5081567053166386,0.5679161318342032,0.34593969345755443,0.9118820482675135,1.843227572420967,2.52626816148929,2.700462923278155,2.3398388287780048,1.6294449124298735,0.8653959142406035,0.30562408817705,0.1282736152415312,0.4298048863297502,0.8080889690234361,1.0504899088419024,1.0103685863044747,0.8178557669581115,1.0197602940149042,1.5495582687794993,1.8735592896511974,1.7314131049335875,1.1364184409871243,1,Mammalian
13.93,12.9971847811126,10.440800284308974,6.910275634285456,3.2595278621722845,0.3421812184435376,1.5506989045862343,2.0817824173157042,1.6527586232694442,0.8589441051715809,0.5472391438828916,0.6002230142689968,0.35578190443675994,0.8937159517081941,1.832323873312477,2.522961982214963,2.7004629232781556,2.338123371626588,1.622668934678351,0.8529299352256057,0.2886962199687011,0.12934031827328588,0.4439547857835423,0.8277162678427725,1.0720955802578847,1.0257948745891372,0.8134900400942515,1.0026211100670883,1.54128253242996,1.8746354371851566,1.736728103203647,1.140323921102947,1,Mammalian
14.07,13.164452201354587,10.677409954978623,7.224949382163086,3.6172215618497594,0.6274133097214765,1.332696201522965,2.060765815931608,1.860384399962886,1.2176730955084947,0.6897248735628917,0.6979087697581586,1.1169798691789927,1.7687752891650514,2.3976841768891637,2.69365358656604,2.478003228407905,1.7887453460913258,0.8622604318469503,0.23401213126413523,0.6887906815649356,0.9872231361990034,1.2621256379623662,1.6503394577083568,1.9353474841419909,1.857656035930132,1.350310750825223,0.6585544337531699,0.775906915375405,1.3354459068274969,1.5583434705894126,1.4401959139395997,1,Mammalian
