accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time,Dataset,model,sampling
0.4033485540334855,0.4033485540334855,0.3922932409066723,0.3970256015161999,0.5668759729872467,-0.01285117435180573,0.03166842460632324,0.015505790710449219,Validation,LogisticRegression,Original
0.42073170731707316,0.42073170731707316,0.40224717226652434,0.407000604716791,0.583964763367688,-0.01111227253440249,0.05570793151855469,0.015566110610961914,Validation,LogisticRegression,Original
0.7835365853658537,0.7835365853658537,0.7834415003122897,0.7779117582541841,0.9325462355876241,0.6351650948780077,0.03166842460632324,0.015505790710449219,Train,LogisticRegression,Original
0.7732115677321156,0.7732115677321156,0.7760082186080665,0.766724916520222,0.9301989034111671,0.6127884320835201,0.05570793151855469,0.015566110610961914,Train,LogisticRegression,Original
0.38047138047138046,0.38047138047138046,0.36816816816816816,0.3718664477285167,0.6001938577696154,0.07123229293514409,0.046370506286621094,0.01896190643310547,Validation,LogisticRegression,Under
0.39057239057239057,0.39057239057239057,0.39499217004107245,0.3918358360273326,0.5911981770567629,0.08604755188074202,0.020511865615844727,0.020696163177490234,Validation,LogisticRegression,Under
0.8855218855218855,0.8855218855218855,0.8849742002063984,0.8850520232077967,0.9790157466925145,0.8284659940929939,0.046370506286621094,0.01896190643310547,Train,LogisticRegression,Under
0.8720538720538721,0.8720538720538721,0.87422063751851,0.8713098464551478,0.9762949358908956,0.8098593118187484,0.020511865615844727,0.020696163177490234,Train,LogisticRegression,Under
0.5614552605703048,0.5614552605703048,0.5539146423434637,0.5553738108617352,0.735308023192744,0.34348602735122563,0.0587465763092041,0.016658782958984375,Validation,LogisticRegression,Over
0.5594886922320551,0.5594886922320551,0.5463077844028665,0.550070548746898,0.7364421356120001,0.34093872039936296,0.04452085494995117,0.016667604446411133,Validation,LogisticRegression,Over
0.7807276302851525,0.7807276302851525,0.780069435375038,0.7770433578269905,0.9323462784579553,0.6741103235050608,0.0587465763092041,0.016658782958984375,Train,LogisticRegression,Over
0.7876106194690266,0.7876106194690266,0.7869301024179073,0.7835909171578783,0.9305116848385703,0.6846535978377966,0.04452085494995117,0.016667604446411133,Train,LogisticRegression,Over
