accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.3142857142857143,0.3142857142857143,0.2836224489795918,0.2866762866762867,0.4087024903385689,-0.11010952134720706,0.16937255859375,Validation,RandomForest,Original
0.4,0.4,0.33620389000670686,0.3599185308623272,0.4528379053311668,-0.08780957534731744,0.17796659469604492,Validation,RandomForest,Original
0.38095238095238093,0.38095238095238093,0.3369071766637689,0.3543266769073221,0.5103032640844114,-0.11555486306559444,0.18229103088378906,Validation,RandomForest,Original
0.3238095238095238,0.3238095238095238,0.27811178525464236,0.2847414234511008,0.45630412320609165,-0.2007586927044294,0.1852400302886963,Validation,RandomForest,Original
0.3333333333333333,0.3333333333333333,0.2993706378872619,0.3145595696558469,0.3849586469150557,-0.17834935845919547,0.1680440902709961,Validation,RandomForest,Original
0.3523809523809524,0.3523809523809524,0.33084415584415583,0.34055273608111514,0.3971543403024471,-0.18366672115081145,0.2019820213317871,Validation,RandomForest,Original
0.4380952380952381,0.4380952380952381,0.39636530940878767,0.4117125541125541,0.4493945522857088,-0.020779963409930942,0.1611192226409912,Validation,RandomForest,Original
0.44761904761904764,0.44761904761904764,0.407298983154114,0.4218110238236024,0.5158577017326659,-0.018525886278907857,0.17951154708862305,Validation,RandomForest,Original
0.34285714285714286,0.34285714285714286,0.33369614512471646,0.33680759963249945,0.4333359312738159,-0.20173970300768954,0.17304754257202148,Validation,RandomForest,Original
0.3333333333333333,0.3333333333333333,0.3217134224398147,0.31646970712559214,0.4452018899887828,-0.11156326044720917,0.1747901439666748,Validation,RandomForest,Original
0.7555555555555555,0.7555555555555555,0.7530567903092743,0.7520056591190779,0.9310224466594752,0.5804729422270241,0.16937255859375,Train,RandomForest,Original
0.7396825396825397,0.7396825396825397,0.7368641657773749,0.7356741252833939,0.9247375180111964,0.5581639259222323,0.17796659469604492,Train,RandomForest,Original
0.744973544973545,0.744973544973545,0.742414755889254,0.7415126941276075,0.927225886130857,0.5689657984945202,0.18229103088378906,Train,RandomForest,Original
0.746031746031746,0.746031746031746,0.7437510708368326,0.7394462855047418,0.9273789249076027,0.5681273945472376,0.1852400302886963,Train,RandomForest,Original
0.7608465608465609,0.7608465608465609,0.758671075805876,0.7575349945561407,0.9345973935581385,0.596848542654765,0.1680440902709961,Train,RandomForest,Original
0.7470899470899471,0.7470899470899471,0.7458910196362294,0.7456612823319441,0.9294608424130129,0.5753389747167497,0.2019820213317871,Train,RandomForest,Original
0.7396825396825397,0.7396825396825397,0.7378619106689283,0.735301959601241,0.9235161970023769,0.560812093609091,0.1611192226409912,Train,RandomForest,Original
0.7322751322751323,0.7322751322751323,0.7298111531845861,0.7299164082089045,0.9204792913986072,0.5503552893087776,0.17951154708862305,Train,RandomForest,Original
0.7492063492063492,0.7492063492063492,0.7472548136912764,0.7471743730513282,0.9301231824559104,0.5804729966671631,0.17304754257202148,Train,RandomForest,Original
0.7513227513227513,0.7513227513227513,0.7490157602425819,0.7475499161766074,0.9298550886737594,0.5736160836198102,0.1747901439666748,Train,RandomForest,Original
0.2916666666666667,0.2916666666666667,0.34692460317460316,0.30279818989496404,0.4887508858887733,-0.039287026369796266,0.11284375190734863,Validation,RandomForest,Undersampling
0.3958333333333333,0.3958333333333333,0.39956583377636007,0.3909117450784117,0.5475768606053533,0.09385788435517921,0.15773487091064453,Validation,RandomForest,Undersampling
0.4166666666666667,0.4166666666666667,0.4629734372381431,0.4251836314463089,0.5225811579978247,0.14429224911824645,0.11814141273498535,Validation,RandomForest,Undersampling
0.3125,0.3125,0.3215909090909091,0.3056980056980057,0.4574222811111839,-0.028822472943513443,0.12700486183166504,Validation,RandomForest,Undersampling
0.3125,0.3125,0.31673308873144396,0.31183732752360205,0.4764603245466916,-0.03355266062385314,0.14969801902770996,Validation,RandomForest,Undersampling
0.44680851063829785,0.44680851063829785,0.439261683942535,0.4371997254632807,0.5538244721434377,0.17852273886269993,0.12630987167358398,Validation,RandomForest,Undersampling
0.40425531914893614,0.40425531914893614,0.38663228024930146,0.3767615363360044,0.45412267471091,0.09510519471906208,0.0953226089477539,Validation,RandomForest,Undersampling
0.23404255319148937,0.23404255319148937,0.2142261159783062,0.21983643847180168,0.4103358193871776,-0.1524139380870493,0.1314239501953125,Validation,RandomForest,Undersampling
0.2978723404255319,0.2978723404255319,0.2875531914893617,0.2713083708279316,0.5544552483406973,-0.005073113799136659,0.11859440803527832,Validation,RandomForest,Undersampling
0.2553191489361702,0.2553191489361702,0.2831776327552297,0.26512650948821165,0.48652343027343026,-0.1252753858016621,0.10596346855163574,Validation,RandomForest,Undersampling
0.8665105386416861,0.8665105386416861,0.8669080861415196,0.8665613814455199,0.9823583708030458,0.7999012720548484,0.11284375190734863,Train,RandomForest,Undersampling
0.8548009367681498,0.8548009367681498,0.8553438262047014,0.8538879471523181,0.9787692231041948,0.7830905225508555,0.15773487091064453,Train,RandomForest,Undersampling
0.8594847775175644,0.8594847775175644,0.8594755268578952,0.8590597016826526,0.9799319350430435,0.789251675758134,0.11814141273498535,Train,RandomForest,Undersampling
0.8501170960187353,0.8501170960187353,0.849893474543957,0.8499423388505755,0.9775364002170349,0.7751948306622517,0.12700486183166504,Train,RandomForest,Undersampling
0.8594847775175644,0.8594847775175644,0.8593362699229395,0.858987779927314,0.9798669784825887,0.7894250393988326,0.14969801902770996,Train,RandomForest,Undersampling
0.8551401869158879,0.8551401869158879,0.8554772506223809,0.8544332446000126,0.9787065067844333,0.7833939310535681,0.12630987167358398,Train,RandomForest,Undersampling
0.8551401869158879,0.8551401869158879,0.8563803019410496,0.8539799824632691,0.9786364238022202,0.7843510919843745,0.0953226089477539,Train,RandomForest,Undersampling
0.8598130841121495,0.8598130841121495,0.8604185063650398,0.8595363001767468,0.9803121399885316,0.7900014343312559,0.1314239501953125,Train,RandomForest,Undersampling
0.8481308411214953,0.8481308411214953,0.8495961911479457,0.8472784062042247,0.977111628101945,0.7734923937499287,0.11859440803527832,Train,RandomForest,Undersampling
0.8574766355140186,0.8574766355140186,0.8574212691586581,0.8572584499683628,0.9785634524741039,0.7863911539561143,0.10596346855163574,Train,RandomForest,Undersampling
0.5276073619631901,0.5276073619631901,0.5047302218217279,0.51212519977564,0.6200865799821517,0.289446796000001,0.26628828048706055,Validation,RandomForest,Oversampling
0.50920245398773,0.50920245398773,0.5210369829028597,0.5145703352105587,0.6417653039194007,0.2624635071697849,0.2602682113647461,Validation,RandomForest,Oversampling
0.50920245398773,0.50920245398773,0.4960172859513062,0.5010139024935127,0.6548753773330044,0.2649689162292372,0.24654269218444824,Validation,RandomForest,Oversampling
0.4601226993865031,0.4601226993865031,0.4592154724902768,0.4596395788247596,0.6090067944391766,0.18897372133421916,0.2677617073059082,Validation,RandomForest,Oversampling
0.5153374233128835,0.5153374233128835,0.5170696499458679,0.5161712490267432,0.6332598497668772,0.2706469223140085,0.2669074535369873,Validation,RandomForest,Oversampling
0.4785276073619632,0.4785276073619632,0.4532208588957055,0.46173917849564683,0.6460231288777193,0.22188442066341613,0.26152849197387695,Validation,RandomForest,Oversampling
0.4662576687116564,0.4662576687116564,0.47556176589539095,0.47040423739424025,0.6321174725478179,0.19763277194070442,0.24865508079528809,Validation,RandomForest,Oversampling
0.5185185185185185,0.5185185185185185,0.5045515191434025,0.5092408012305542,0.6677790912236189,0.27353801822836893,0.25829195976257324,Validation,RandomForest,Oversampling
0.49382716049382713,0.49382716049382713,0.4998793858350409,0.4923502691489172,0.6167190527158778,0.2427106320455561,0.2497880458831787,Validation,RandomForest,Oversampling
0.5802469135802469,0.5802469135802469,0.5761741933759391,0.5779654498269045,0.6947573523989137,0.36961769518197174,0.24109864234924316,Validation,RandomForest,Oversampling
0.8326502732240437,0.8326502732240437,0.8308760193056581,0.8314107343287249,0.9681953611137873,0.7492408347406986,0.26628828048706055,Train,RandomForest,Oversampling
0.828551912568306,0.828551912568306,0.8274277552845094,0.8277546213561408,0.9665110811961183,0.7429933126097741,0.2602682113647461,Train,RandomForest,Oversampling
0.828551912568306,0.828551912568306,0.8268722565680542,0.8273660355764773,0.9673630216841635,0.7429902078081912,0.24654269218444824,Train,RandomForest,Oversampling
0.8340163934426229,0.8340163934426229,0.8329976302587679,0.8323351137808666,0.9682155642968763,0.7518752175147876,0.2677617073059082,Train,RandomForest,Oversampling
0.8306010928961749,0.8306010928961749,0.8295267666730172,0.8298206950216782,0.9666568263662167,0.7461263834720997,0.2669074535369873,Train,RandomForest,Oversampling
0.8258196721311475,0.8258196721311475,0.8238210087080832,0.8242430833602822,0.9652894967419378,0.739076788116959,0.26152849197387695,Train,RandomForest,Oversampling
0.8360655737704918,0.8360655737704918,0.8348939982598657,0.8351657319337438,0.9686065025976829,0.754229667556358,0.24865508079528809,Train,RandomForest,Oversampling
0.8238907849829351,0.8238907849829351,0.8220466347374855,0.8223922331333389,0.9645994532460666,0.7361612101002284,0.25829195976257324,Train,RandomForest,Oversampling
0.8334470989761092,0.8334470989761092,0.8322499318016271,0.8326960021218376,0.9684859743796768,0.7502220619715523,0.2497880458831787,Train,RandomForest,Oversampling
0.8273037542662116,0.8273037542662116,0.8254249657806753,0.8253329455684317,0.9665696144568138,0.7417829742633222,0.24109864234924316,Train,RandomForest,Oversampling
