accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.3047619047619048,0.3047619047619048,0.28799943226172736,0.2841340032553775,0.5050771692457324,-0.11998389716868568,0.06476688385009766,Validation,LogisticRegression,Original
0.4380952380952381,0.4380952380952381,0.4121212121212121,0.4152327145547484,0.5281678613888857,0.004462195779101775,0.0407567024230957,Validation,LogisticRegression,Original
0.41904761904761906,0.41904761904761906,0.4145402619978891,0.41602341686299715,0.575561262817626,0.002962407286657609,0.04527854919433594,Validation,LogisticRegression,Original
0.3904761904761905,0.3904761904761905,0.3845031952174809,0.37376260849167253,0.5647981342933517,-0.05352741226974071,0.051006317138671875,Validation,LogisticRegression,Original
0.4095238095238095,0.4095238095238095,0.4230483405483405,0.415351096709932,0.57293351552643,0.00046210168290316156,0.040494441986083984,Validation,LogisticRegression,Original
0.41904761904761906,0.41904761904761906,0.3779094335616075,0.3947529600274621,0.5552936557367852,-0.07311479564236681,0.04837751388549805,Validation,LogisticRegression,Original
0.4380952380952381,0.4380952380952381,0.42621168897666595,0.4312772935178151,0.54098284790018,0.02710573492224891,0.06503582000732422,Validation,LogisticRegression,Original
0.5142857142857142,0.5142857142857142,0.48617927170868347,0.4968188693012564,0.6271370979456014,0.11561703748767417,0.06106114387512207,Validation,LogisticRegression,Original
0.4380952380952381,0.4380952380952381,0.40093028664457236,0.4161952989539197,0.5824786819699467,-0.0551531989563716,0.05747699737548828,Validation,LogisticRegression,Original
0.3523809523809524,0.3523809523809524,0.36180398085159987,0.3470713228958365,0.5555559125636828,-0.06491614601580371,0.04506874084472656,Validation,LogisticRegression,Original
0.7185185185185186,0.7185185185185186,0.7153883555087697,0.7106520058846871,0.8930769632867092,0.5124762350668989,0.06476688385009766,Train,LogisticRegression,Original
0.6973544973544974,0.6973544973544974,0.6938520420717376,0.6905715518832445,0.8865622517423372,0.4814920150745526,0.0407567024230957,Train,LogisticRegression,Original
0.7037037037037037,0.7037037037037037,0.7003534054098974,0.6967841244218969,0.8866829324278985,0.4935526614211263,0.04527854919433594,Train,LogisticRegression,Original
0.7047619047619048,0.7047619047619048,0.7013591429686775,0.695707163416914,0.886475721948118,0.49278403096219303,0.051006317138671875,Train,LogisticRegression,Original
0.7121693121693121,0.7121693121693121,0.7119911456646151,0.7031367168273797,0.8893264298536329,0.5104668667228632,0.040494441986083984,Train,LogisticRegression,Original
0.7068783068783069,0.7068783068783069,0.7041367239488389,0.6986086086110394,0.8899360696372903,0.5024393661348892,0.04837751388549805,Train,LogisticRegression,Original
0.7005291005291006,0.7005291005291006,0.699627239309779,0.6919926521498571,0.8874594765916656,0.48801023629833595,0.06503582000732422,Train,LogisticRegression,Original
0.6952380952380952,0.6952380952380952,0.6940232195437789,0.6865745953253011,0.8812372104864122,0.4806557087944808,0.06106114387512207,Train,LogisticRegression,Original
0.7037037037037037,0.7037037037037037,0.7043858841861061,0.6952976829112711,0.885662232424807,0.4944549362889334,0.05747699737548828,Train,LogisticRegression,Original
0.708994708994709,0.708994708994709,0.7075329819151656,0.6992395440306403,0.8905664129068849,0.49488701979708577,0.04506874084472656,Train,LogisticRegression,Original
0.4166666666666667,0.4166666666666667,0.4422536375661375,0.4251639377647442,0.602977558085085,0.13245927269757757,0.020587921142578125,Validation,LogisticRegression,Undersampling
0.4166666666666667,0.4166666666666667,0.406015037593985,0.40606060606060607,0.6017190904139433,0.1311477947500768,0.025487661361694336,Validation,LogisticRegression,Undersampling
0.4166666666666667,0.4166666666666667,0.45526960784313725,0.4261273448773449,0.6452216838501561,0.1372825145362774,0.03171801567077637,Validation,LogisticRegression,Undersampling
0.3125,0.3125,0.3501225490196078,0.32866443338045775,0.5700326272312575,-0.026939076481275383,0.021980762481689453,Validation,LogisticRegression,Undersampling
