accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.4380952380952381,0.4380952380952381,0.5498412698412698,0.38963902123879507,0.5492477137160227,0.07940128896341228,0.003185272216796875,Validation,KNN,Original
0.4666666666666667,0.4666666666666667,0.4329312169312169,0.4246033416945877,0.5338148798391386,0.02703345737085789,0.002423524856567383,Validation,KNN,Original
0.5047619047619047,0.5047619047619047,0.49215712091288133,0.492726582158287,0.6381284089020273,0.13044637186199787,0.0023272037506103516,Validation,KNN,Original
0.4380952380952381,0.4380952380952381,0.45451859849592485,0.4036720000462265,0.5497849018347608,0.0047062307878869575,0.0024476051330566406,Validation,KNN,Original
0.49523809523809526,0.49523809523809526,0.4615361103345448,0.46817748861739034,0.5818949163890847,0.050524139028757596,0.0022280216217041016,Validation,KNN,Original
0.4,0.4,0.34577248677248673,0.3676816252484932,0.45900980307181466,-0.1329388665141101,0.0023500919342041016,Validation,KNN,Original
0.47619047619047616,0.47619047619047616,0.4137874221418525,0.4262550556284892,0.5230134970411515,0.0052979822325172005,0.00228118896484375,Validation,KNN,Original
0.5428571428571428,0.5428571428571428,0.4984028307777701,0.5129602063165479,0.5872157383082245,0.1402674235689637,0.002342700958251953,Validation,KNN,Original
0.47619047619047616,0.47619047619047616,0.44616541353383454,0.4439431913116124,0.5711512050852184,-0.030230480977032036,0.002429962158203125,Validation,KNN,Original
0.41904761904761906,0.41904761904761906,0.5009848715605645,0.3922833687355176,0.5459888514131119,0.013322522671201766,0.0026514530181884766,Validation,KNN,Original
0.6232804232804233,0.6232804232804233,0.631357593833373,0.5912650206025246,0.797986450427589,0.3172238425215921,0.003185272216796875,Train,KNN,Original
0.6042328042328042,0.6042328042328042,0.6105600505677389,0.5735144810032964,0.7885942425912015,0.29196911320695257,0.002423524856567383,Train,KNN,Original
0.6126984126984127,0.6126984126984127,0.6189790503905669,0.5801067359959347,0.7882784001665177,0.3103554404890575,0.0023272037506103516,Train,KNN,Original
0.6105820105820106,0.6105820105820106,0.6212829107531369,0.5716000852654748,0.7864969487301003,0.2989265538173555,0.0024476051330566406,Train,KNN,Original
0.6169312169312169,0.6169312169312169,0.6205256799937652,0.5813306481060628,0.7887439785839279,0.323843466351219,0.0022280216217041016,Train,KNN,Original
0.6158730158730159,0.6158730158730159,0.6203918728378948,0.5857084147473306,0.7963107856622226,0.32225730227105,0.0023500919342041016,Train,KNN,Original
0.6105820105820106,0.6105820105820106,0.611479399539101,0.5775620731317179,0.7910960924907204,0.3084727081683441,0.00228118896484375,Train,KNN,Original
0.6126984126984127,0.6126984126984127,0.6213134218962222,0.5812680781348859,0.7825415822229326,0.314891820783545,0.002342700958251953,Train,KNN,Original
0.6074074074074074,0.6074074074074074,0.6192707977499944,0.5743640000883817,0.7799706143252951,0.30402344935685865,0.002429962158203125,Train,KNN,Original
0.6137566137566137,0.6137566137566137,0.6265234924874312,0.5702807310244472,0.791015898191881,0.29872367602793565,0.0026514530181884766,Train,KNN,Original
0.3333333333333333,0.3333333333333333,0.3132249694749695,0.31916933911840534,0.5585319873744922,-0.00331136284456351,0.0013382434844970703,Validation,KNN,Undersampling
0.4583333333333333,0.4583333333333333,0.4651057791537667,0.4529185867895545,0.6487620076965972,0.19618514205968915,0.0012021064758300781,Validation,KNN,Undersampling
