accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,Dataset,model,sampling
0.6196319018404908,0.6196319018404908,0.6077423578275043,0.5983489975333629,0.7913057288057287,0.4441564569208493,1.638617992401123,Validation,SVM,Oversampling
0.6012269938650306,0.6012269938650306,0.5941021807496004,0.5887457069891685,0.7545580868922165,0.40989135845543,1.624094009399414,Validation,SVM,Oversampling
0.5950920245398773,0.5950920245398773,0.5763931109023135,0.5799493178598728,0.7740915059430433,0.39119462711963754,1.6928462982177734,Validation,SVM,Oversampling
0.588957055214724,0.588957055214724,0.5928780044446662,0.559726835752994,0.7433402488721347,0.40929663347896617,1.6221745014190674,Validation,SVM,Oversampling
0.5705521472392638,0.5705521472392638,0.5579116599054151,0.5521619188252871,0.775534868294497,0.367540312314801,1.5434484481811523,Validation,SVM,Oversampling
0.5740740740740741,0.5740740740740741,0.5662708162708162,0.5631448838420516,0.7817053011955561,0.36148060238587343,1.5452525615692139,Validation,SVM,Oversampling
0.5740740740740741,0.5740740740740741,0.5744820363101225,0.5612278807122395,0.7347190598828789,0.368876861986672,1.6103975772857666,Validation,SVM,Oversampling
0.6604938271604939,0.6604938271604939,0.651995602908845,0.6449325294286535,0.8145072495232494,0.496202287336489,1.5545144081115723,Validation,SVM,Oversampling
0.7206284153005464,0.7206284153005464,0.723826922277177,0.7097917059892123,0.8781563777257612,0.5908871347224982,1.6953487396240234,Train,SVM,Oversampling
0.7213114754098361,0.7213114754098361,0.7237310878747445,0.7117437300031997,0.8777500287733861,0.5910703824324827,1.606893539428711,Train,SVM,Oversampling
0.7213114754098361,0.7213114754098361,0.7262691876410823,0.7102860292865877,0.8778846299476196,0.592263385121099,1.638617992401123,Train,SVM,Oversampling
0.7206284153005464,0.7206284153005464,0.7242689125534023,0.7090717090413101,0.8789007711678627,0.5909962733559353,1.624094009399414,Train,SVM,Oversampling
0.7226775956284153,0.7226775956284153,0.724332701729854,0.7129437265926244,0.8767714850675382,0.5928221668778387,1.6928462982177734,Train,SVM,Oversampling
0.7260928961748634,0.7260928961748634,0.7275368117285342,0.7147690722206483,0.8804507898731723,0.597922877474009,1.6221745014190674,Train,SVM,Oversampling
0.7172131147540983,0.7172131147540983,0.7231879287919774,0.7053492329584377,0.8756615191398106,0.587122414092455,1.5434484481811523,Train,SVM,Oversampling
0.7194539249146757,0.7194539249146757,0.7205597906039821,0.7092911293691369,0.874074942141497,0.5875858673854863,1.5452525615692139,Train,SVM,Oversampling
0.7228668941979522,0.7228668941979522,0.7251777325679737,0.7130493164830634,0.8790242612513302,0.5929792488666364,1.6103975772857666,Train,SVM,Oversampling
0.7208191126279864,0.7208191126279864,0.7236979925225623,0.7103410727831958,0.8740613873261841,0.5907392091840323,1.5545144081115723,Train,SVM,Oversampling
