iteration,model,seed,sampling,Train_F1-score,Val_F1-score,Train_Recall,Val_Recall,Train_Precision,Val_Precision,Train_Accuracy,Val_Accuracy
0,AdaBoost,37,base,0.4324,0.4414,0.5067,0.4981,0.4636,0.4853,0.5067,0.4981
0,AdaBoost,37,undersampling,0.4103,0.4686,0.413,0.4681,0.4167,0.4716,0.413,0.4681
0,RandomForest,37,base,0.3747,0.3562,0.3981,0.3878,0.3642,0.354,0.3981,0.3878
0,RandomForest,37,undersampling,0.3608,0.4354,0.3621,0.4326,0.365,0.4434,0.3621,0.4326
0,SVM,37,base,0.3666,0.294,0.5295,0.4639,0.2804,0.2152,0.5295,0.4639
0,SVM,37,undersampling,0.4438,0.4758,0.4458,0.4823,0.4504,0.4779,0.4458,0.4823
0,GradientBoosting,37,base,0.3996,0.3628,0.4295,0.403,0.386,0.3633,0.4295,0.403
0,GradientBoosting,37,undersampling,0.3712,0.4197,0.371,0.4184,0.3766,0.4277,0.371,0.4184
0,LogisticRegression,37,base,0.4686,0.4491,0.5229,0.5019,0.4929,0.5045,0.5229,0.5019
0,LogisticRegression,37,undersampling,0.4714,0.5068,0.4746,0.5177,0.4755,0.5161,0.4746,0.5177
0,XGBoost,37,base,0.3869,0.3673,0.4057,0.3954,0.377,0.3635,0.4057,0.3954
0,XGBoost,37,undersampling,0.3617,0.4079,0.3645,0.4043,0.3631,0.4189,0.3645,0.4043
0,Lgbm,37,base,0.3869,0.387,0.4019,0.4068,0.3792,0.3798,0.4019,0.4068
0,Lgbm,37,undersampling,0.3593,0.4252,0.3621,0.4255,0.3623,0.4386,0.3621,0.4255
0,KNN,37,base,0.4627,0.3971,0.5105,0.4525,0.4829,0.4358,0.5105,0.4525
0,KNN,37,undersampling,0.4272,0.4331,0.4326,0.4326,0.4372,0.4447,0.4326,0.4326
1,AdaBoost,24,base,0.4348,0.4707,0.4848,0.5285,0.4584,0.4687,0.4848,0.5285
1,AdaBoost,24,undersampling,0.401,0.3394,0.402,0.3434,0.4034,0.337,0.402,0.3434
1,RandomForest,24,base,0.365,0.3804,0.3762,0.403,0.3611,0.3657,0.3762,0.403
1,RandomForest,24,undersampling,0.3451,0.2353,0.3475,0.2424,0.3453,0.2312,0.3475,0.2424
1,SVM,24,base,0.3699,0.4174,0.5038,0.5399,0.3302,0.4068,0.5038,0.5399
1,SVM,24,undersampling,0.4249,0.3698,0.4343,0.4141,0.457,0.3848,0.4343,0.4141
1,GradientBoosting,24,base,0.3785,0.4164,0.3943,0.4449,0.3754,0.4008,0.3943,0.4449
1,GradientBoosting,24,undersampling,0.3537,0.3083,0.3535,0.3131,0.3552,0.3058,0.3535,0.3131
1,LogisticRegression,24,base,0.4573,0.4792,0.501,0.5285,0.4736,0.4781,0.501,0.5285
1,LogisticRegression,24,undersampling,0.444,0.4276,0.4485,0.4343,0.4456,0.4328,0.4485,0.4343
1,XGBoost,24,base,0.358,0.3888,0.3676,0.403,0.3545,0.3782,0.3676,0.403
1,XGBoost,24,undersampling,0.3457,0.2782,0.3475,0.2828,0.3472,0.2756,0.3475,0.2828
1,Lgbm,24,base,0.3575,0.369,0.3648,0.3802,0.3536,0.3598,0.3648,0.3802
