accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time,Dataset,model,sampling
0.4772727272727273,0.4772727272727273,0.4474393053340422,0.43961844252448057,0.6081191800067135,0.07346073220727446,3.6652233600616455,0.018359899520874023,Validation,AdaBoost,Original
0.48484848484848486,0.48484848484848486,0.4377126630927028,0.45166698494174884,0.49586149284093795,0.07741692737408432,3.721978187561035,0.018518924713134766,Validation,AdaBoost,Original
0.4015151515151515,0.4015151515151515,0.3716594959789152,0.3717931333639609,0.5199979074791073,-0.028732616040201796,3.7887122631073,0.019432544708251953,Validation,AdaBoost,Original
0.44274809160305345,0.44274809160305345,0.41328001938688963,0.4241395738775938,0.5456649237909247,0.027376968015692324,3.7834231853485107,0.018499135971069336,Validation,AdaBoost,Original
0.4351145038167939,0.4351145038167939,0.390513472956221,0.4015926517481086,0.565142614177791,-0.008970544288304438,3.815528631210327,0.018619775772094727,Validation,AdaBoost,Original
0.44274809160305345,0.44274809160305345,0.4169113329418673,0.421307108377276,0.5886714776905525,0.017848098341809254,3.7732338905334473,0.018467187881469727,Validation,AdaBoost,Original
0.3816793893129771,0.3816793893129771,0.33981777887219894,0.355219430542215,0.5810223732452566,-0.07950175174913628,3.808692216873169,0.019086599349975586,Validation,AdaBoost,Original
0.48091603053435117,0.48091603053435117,0.4151064684612294,0.44331354255018374,0.5378763317032811,0.07291922311661912,3.796560764312744,0.018717050552368164,Validation,AdaBoost,Original
0.48091603053435117,0.48091603053435117,0.46889581765401567,0.4741450816743255,0.6176902791984872,0.11809266060027641,3.8018710613250732,0.018457651138305664,Validation,AdaBoost,Original
0.45038167938931295,0.45038167938931295,0.4032902602777523,0.42104799708268537,0.6448967826532807,0.021783981228944493,3.8082847595214844,0.018388986587524414,Validation,AdaBoost,Original
0.5961049957662997,0.5961049957662997,0.5774745824298756,0.5735444595815723,0.7431106261178133,0.3037552682710763,3.6652233600616455,0.018359899520874023,Train,AdaBoost,Original
0.5901778154106689,0.5901778154106689,0.5820248411640931,0.5827171321570324,0.7450445751415664,0.2963841015911235,3.721978187561035,0.018518924713134766,Train,AdaBoost,Original
0.5969517358171041,0.5969517358171041,0.5850107184016906,0.5857039453795904,0.7457515781159386,0.3053631513955711,3.7887122631073,0.019432544708251953,Train,AdaBoost,Original
0.6040609137055838,0.6040609137055838,0.5939041591186235,0.5954888926188774,0.7520447686661188,0.322638598786798,3.7834231853485107,0.018499135971069336,Train,AdaBoost,Original
0.6125211505922166,0.6125211505922166,0.5974610338422698,0.594162936680533,0.7452976568620778,0.32902084330824766,3.815528631210327,0.018619775772094727,Train,AdaBoost,Original
0.6015228426395939,0.6015228426395939,0.5894914710533314,0.5882809920804736,0.7473162950020633,0.30870675850700235,3.7732338905334473,0.018467187881469727,Train,AdaBoost,Original
0.5846023688663282,0.5846023688663282,0.575791838997278,0.5769524515547486,0.7457105628378575,0.28744983335616703,3.808692216873169,0.019086599349975586,Train,AdaBoost,Original
0.6074450084602369,0.6074450084602369,0.5900505065708761,0.5864639530562618,0.7495718514643497,0.3236024220437447,3.796560764312744,0.018717050552368164,Train,AdaBoost,Original
0.5879864636209814,0.5879864636209814,0.5750559609109962,0.5753323973831418,0.7449106820061137,0.28882861180722086,3.8018710613250732,0.018457651138305664,Train,AdaBoost,Original
0.6023688663282571,0.6023688663282571,0.5884473296639378,0.5889620095076948,0.7423359855893837,0.3139478731159113,3.8082847595214844,0.018388986587524414,Train,AdaBoost,Original
0.35,0.35,0.3263943785682916,0.3363602805463271,0.5637500000000001,0.025200298373299124,1.9426627159118652,0.015246152877807617,Validation,AdaBoost,Under
0.36666666666666664,0.36666666666666664,0.3615855762594892,0.362208777126531,0.5625,0.05027305391014555,1.9467790126800537,0.015284538269042969,Validation,AdaBoost,Under
0.21666666666666667,0.21666666666666667,0.2178571428571429,0.21477140745433426,0.4716666666666667,-0.1765516453068614,1.9393773078918457,0.015082597732543945,Validation,AdaBoost,Under
0.35,0.35,0.34814814814814815,0.34420092785154377,0.64125,0.025416428388767443,1.931302785873413,0.015278100967407227,Validation,AdaBoost,Under
0.3728813559322034,0.3728813559322034,0.37939816912897667,0.37481101887881546,0.6391025641025642,0.05963719269787541,1.942371129989624,0.015231132507324219,Validation,AdaBoost,Under
0.3898305084745763,0.3898305084745763,0.39503419565863807,0.38927463286942987,0.5063259109311741,0.08724168698733668,1.9193732738494873,0.015200138092041016,Validation,AdaBoost,Under
0.3389830508474576,0.3389830508474576,0.3671015462384775,0.3509733204648459,0.5656376518218623,0.006944611899489487,1.994746446609497,0.01602768898010254,Validation,AdaBoost,Under
0.423728813559322,0.423728813559322,0.42413024085637824,0.42372881355932207,0.6242577597840756,0.13577586206896552,1.9542524814605713,0.015457391738891602,Validation,AdaBoost,Under
0.3050847457627119,0.3050847457627119,0.3115415657788539,0.29943502824858753,0.5135852451641926,-0.0439006476470548,1.9542040824890137,0.015347719192504883,Validation,AdaBoost,Under
0.423728813559322,0.423728813559322,0.422097874372629,0.42236462575445627,0.6592611336032389,0.13514700640301633,1.9935059547424316,0.01521158218383789,Validation,AdaBoost,Under
0.6966292134831461,0.6966292134831461,0.6960062758522322,0.6956577373046954,0.862275386104448,0.5454375380607765,1.9426627159118652,0.015246152877807617,Train,AdaBoost,Under
0.6891385767790262,0.6891385767790262,0.6905533763452062,0.6874843309017193,0.8570414089130161,0.5354088562316855,1.9467790126800537,0.015284538269042969,Train,AdaBoost,Under
0.7153558052434457,0.7153558052434457,0.7166302859099469,0.7153546023336192,0.8629487017632455,0.5735861256552984,1.9393773078918457,0.015082597732543945,Train,AdaBoost,Under
0.6872659176029963,0.6872659176029963,0.6860232957148795,0.6860502693901269,0.8571308336489502,0.5313378704337164,1.931302785873413,0.015278100967407227,Train,AdaBoost,Under
0.702803738317757,0.702803738317757,0.7030019666080602,0.701883383574148,0.8648532499016387,0.5549823470868077,1.942371129989624,0.015231132507324219,Train,AdaBoost,Under
0.6710280373831776,0.6710280373831776,0.6674369523064968,0.6683105041725401,0.8461383580486365,0.5072628458905006,1.9193732738494873,0.015200138092041016,Train,AdaBoost,Under
0.6934579439252336,0.6934579439252336,0.6938132818659011,0.6925698583437415,0.8646768135413101,0.540940797950126,1.994746446609497,0.01602768898010254,Train,AdaBoost,Under
0.7009345794392523,0.7009345794392523,0.7033361163384726,0.7009558246797788,0.8625634161349766,0.552278975047117,1.9542524814605713,0.015457391738891602,Train,AdaBoost,Under
0.697196261682243,0.697196261682243,0.6960199510818486,0.6960582645923491,0.8448534049235789,0.5462399123804091,1.9542040824890137,0.015347719192504883,Train,AdaBoost,Under
0.7046728971962617,0.7046728971962617,0.704432139071086,0.701848809100126,0.858141935450974,0.5591051633280039,1.9935059547424316,0.01521158218383789,Train,AdaBoost,Under
0.5735294117647058,0.5735294117647058,0.5828320802005013,0.5772741331700754,0.7542892156862745,0.36093214101465143,6.914980888366699,0.021321535110473633,Validation,AdaBoost,Over
0.553921568627451,0.553921568627451,0.5485513157497205,0.5498272401548183,0.7252739331026529,0.3318526318123893,6.872156143188477,0.021377086639404297,Validation,AdaBoost,Over
0.5245098039215687,0.5245098039215687,0.5182466608920684,0.52075430205069,0.7416378316032296,0.2871686656834671,6.917527914047241,0.02115941047668457,Validation,AdaBoost,Over
