accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.4166146194772149,0.4166146194772149,0.38079844101145244,0.391978082712301,CrossVal,GradientBoosting,Original,,,,,
,0.6914285714285714,0.6979124452871394,0.6781327359933611,,GradientBoosting,Original,Train,0.6914285714285714,0.46491296507028423,0.8639294191715192,"{0: {0: 476, 1: 167, 2: 40}, 1: {0: 61, 1: 177, 2: 44}, 2: {0: 4, 1: 8, 2: 73}}"
,0.7490494296577946,0.7636040168084671,0.7390117862519022,,GradientBoosting,Original,Validation,0.7490494296577946,0.5694416213929044,0.895031840731845,"{0: {0: 126, 1: 35, 2: 11}, 1: {0: 11, 1: 49, 2: 8}, 2: {0: 0, 1: 1, 2: 22}}"
0.3384463276836158,0.3384463276836158,0.33888648931626975,0.33583205794545157,CrossVal,GradientBoosting,Under,,,,,
,0.8021052631578948,0.8025821200389136,0.8000862019559636,,GradientBoosting,Under,Train,0.8021052631578948,0.7050272507745767,0.9627392635270754,"{0: {0: 124, 1: 24, 2: 8}, 1: {0: 18, 1: 112, 2: 8}, 2: {0: 13, 1: 23, 2: 145}}"
,0.8235294117647058,0.8347320526830627,0.8229407979407979,,GradientBoosting,Under,Validation,0.8235294117647058,0.7419638398834665,0.9661805158520403,"{0: {0: 33, 1: 4, 2: 0}, 1: {0: 3, 1: 30, 2: 2}, 2: {0: 7, 1: 5, 2: 35}}"
0.5496957403651115,0.5496957403651115,0.5395828080647387,0.5422971016551996,CrossVal,GradientBoosting,Over,,,,,
,0.7971727105101414,0.7955942406723632,0.7929398200601311,,GradientBoosting,Over,Train,0.7971727105101414,0.698534540541488,0.9405109689108688,"{0: {0: 409, 1: 107, 2: 9}, 1: {0: 81, 1: 361, 2: 14}, 2: {0: 55, 1: 64, 2: 527}}"
,0.8058968058968059,0.8080268664582605,0.8026805249841932,,GradientBoosting,Over,Validation,0.8058968058968059,0.7132795976548872,0.9411649822000333,"{0: {0: 106, 1: 27, 2: 2}, 1: {0: 15, 1: 101, 2: 5}, 2: {0: 12, 1: 18, 2: 121}}"
