accuracy,recall,precision,f1,set,model,sampling,dataset,acc,mcc,roc_auc,conf_matrix
0.39150474207726116,0.39150474207726116,0.36667823995222637,0.37647551605772367,CrossVal,LGBM,Original,,,,,
,0.6923809523809524,0.6876080778066331,0.6842122210441878,,LGBM,Original,Train,0.6923809523809524,0.48493670561004626,0.8681647492511556,"{0: {0: 445, 1: 145, 2: 20}, 1: {0: 66, 1: 171, 2: 26}, 2: {0: 30, 1: 36, 2: 111}}"
,0.7452471482889734,0.7527067009487975,0.7341351125884817,,LGBM,Original,Validation,0.7452471482889734,0.5783514595091781,0.8954598789477246,"{0: {0: 123, 1: 31, 2: 7}, 1: {0: 8, 1: 42, 2: 3}, 2: {0: 6, 1: 12, 2: 31}}"
0.3587853107344633,0.3587853107344633,0.35505113922940534,0.35486170076296697,CrossVal,LGBM,Under,,,,,
,0.7978947368421052,0.7982251396516369,0.7969505808321571,,LGBM,Under,Train,0.7978947368421052,0.6977159261498124,0.9628292518363553,"{0: {0: 122, 1: 23, 2: 9}, 1: {0: 16, 1: 117, 2: 12}, 2: {0: 17, 1: 19, 2: 140}}"
,0.8403361344537815,0.8433328658806271,0.8399169109022669,,LGBM,Under,Validation,0.8403361344537815,0.76243525093718,0.9643496294538354,"{0: {0: 34, 1: 4, 2: 0}, 1: {0: 5, 1: 32, 2: 3}, 2: {0: 4, 1: 3, 2: 34}}"
0.5324954119578866,0.5324954119578866,0.5271647772841656,0.5265432065585889,CrossVal,LGBM,Over,,,,,
,0.8070067609096496,0.804833407556458,0.8039396218071602,,LGBM,Over,Train,0.8070067609096496,0.712091860451364,0.9528005465688273,"{0: {0: 413, 1: 102, 2: 6}, 1: {0: 81, 1: 378, 2: 22}, 2: {0: 51, 1: 52, 2: 522}}"
,0.8132678132678133,0.8139885864227,0.8100088075072908,,LGBM,Over,Validation,0.8132678132678133,0.7236721150912073,0.9593659708913478,"{0: {0: 107, 1: 28, 2: 0}, 1: {0: 15, 1: 102, 2: 6}, 2: {0: 11, 1: 16, 2: 122}}"
