accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time,Dataset,model,sampling
0.5075757575757576,0.5075757575757576,0.5147569999786749,0.4687612217237567,0.5580906316555548,0.09425184059800279,0.00642704963684082,0.018665313720703125,Validation,KNN,Original
0.44696969696969696,0.44696969696969696,0.4040458699549608,0.41569863765411563,0.5026881207028265,0.008973542877282132,0.006514072418212891,0.015171289443969727,Validation,KNN,Original
0.48484848484848486,0.48484848484848486,0.42683705183705184,0.42369892524931285,0.5509116211050537,0.03899428775523514,0.0065767765045166016,0.014861106872558594,Validation,KNN,Original
0.48854961832061067,0.48854961832061067,0.4505273449483144,0.44748422534803967,0.5741615609469511,0.05978718226706289,0.006081819534301758,0.01508641242980957,Validation,KNN,Original
0.4580152671755725,0.4580152671755725,0.4097611464023678,0.4060535853048538,0.5090036266573578,-0.01575606880289434,0.006175994873046875,0.015424013137817383,Validation,KNN,Original
0.4198473282442748,0.4198473282442748,0.37864185750636126,0.3738410072133671,0.535790044463005,-0.07595554325506332,0.0064544677734375,0.015926122665405273,Validation,KNN,Original
0.4122137404580153,0.4122137404580153,0.3588405617577381,0.3779757138535765,0.5511090684389063,-0.04858715149762584,0.00598907470703125,0.015236377716064453,Validation,KNN,Original
0.5038167938931297,0.5038167938931297,0.4712468193384224,0.44972737186477646,0.5283960097571588,0.07446594739914726,0.006178140640258789,0.014908790588378906,Validation,KNN,Original
0.48091603053435117,0.48091603053435117,0.43803432928482117,0.43687624898005334,0.5837478759161385,0.047216006927120434,0.006217002868652344,0.015130043029785156,Validation,KNN,Original
0.48091603053435117,0.48091603053435117,0.5037265089991468,0.45581168922767923,0.5862015318923663,0.05443443066223167,0.006277322769165039,0.015358924865722656,Validation,KNN,Original
0.6088060965283658,0.6088060965283658,0.6198002601612415,0.5695833892401467,0.7861715196787195,0.29869473974109806,0.00642704963684082,0.018665313720703125,Train,KNN,Original
0.615580016934801,0.615580016934801,0.6177715984170175,0.5815491103495847,0.7853631878731919,0.3157195800197707,0.006514072418212891,0.015171289443969727,Train,KNN,Original
0.6181202370872142,0.6181202370872142,0.6339451420837559,0.5782654424274285,0.7866581226548539,0.319986514634811,0.0065767765045166016,0.014861106872558594,Train,KNN,Original
0.6175972927241963,0.6175972927241963,0.625369034114029,0.5806620582678577,0.7824497434101643,0.3185100579978767,0.006081819534301758,0.01508641242980957,Train,KNN,Original
0.622673434856176,0.622673434856176,0.6399463638590128,0.5888417231090222,0.795635041908282,0.3277873420778408,0.006175994873046875,0.015424013137817383,Train,KNN,Original
0.6133671742808798,0.6133671742808798,0.628934115026431,0.5744305247105322,0.7836730127127862,0.3067898364919823,0.0064544677734375,0.015926122665405273,Train,KNN,Original
0.6133671742808798,0.6133671742808798,0.6337420380283211,0.5774521201012209,0.7818697365081609,0.3078589878705159,0.00598907470703125,0.015236377716064453,Train,KNN,Original
0.6175972927241963,0.6175972927241963,0.6336028901149895,0.5784274440543308,0.7854061303610242,0.3179294761301274,0.006178140640258789,0.014908790588378906,Train,KNN,Original
0.6074450084602369,0.6074450084602369,0.6225783049891875,0.5654436008637143,0.7840330045386464,0.29699375645864795,0.006217002868652344,0.015130043029785156,Train,KNN,Original
0.6159052453468697,0.6159052453468697,0.6436683413774574,0.5733566827442169,0.7873443283330205,0.31243189908679453,0.006277322769165039,0.015358924865722656,Train,KNN,Original
