accuracy,recall,precision,f1,roc_auc_ovr,mcc,fit_time,score_time,Dataset,model,sampling
0.4772727272727273,0.4772727272727273,0.5049249779346867,0.431446424581436,0.5453046869574275,0.016422593877920808,1.2299787998199463,0.07864522933959961,Validation,SVM,Original
0.4696969696969697,0.4696969696969697,0.4165486642122156,0.40180437919568357,0.5097626137231752,-0.01584392817494827,1.2301273345947266,0.07824468612670898,Validation,SVM,Original
0.49242424242424243,0.49242424242424243,0.4199187250657838,0.40553047702014206,0.5231636004091719,0.022529325539225528,1.2266099452972412,0.07546067237854004,Validation,SVM,Original
0.5343511450381679,0.5343511450381679,0.5020356234096692,0.47677840469078436,0.5703324573060081,0.1336909320343305,1.2405438423156738,0.09385228157043457,Validation,SVM,Original
0.5419847328244275,0.5419847328244275,0.5713668443036152,0.4831813794698764,0.5338559707554582,0.1431994644415529,1.2788543701171875,0.07487273216247559,Validation,SVM,Original
0.4732824427480916,0.4732824427480916,0.526748831766567,0.4170849454494754,0.5660162921220242,0.007419438255602286,1.2550134658813477,0.08134007453918457,Validation,SVM,Original
0.4961832061068702,0.4961832061068702,0.5259827927565974,0.4118216460612893,0.5608893596404855,0.03263132280324376,1.2040112018585205,0.08317780494689941,Validation,SVM,Original
0.5038167938931297,0.5038167938931297,0.4024043957664934,0.4257460097154754,0.5782483420137319,0.04378124084707761,1.2091724872589111,0.07670426368713379,Validation,SVM,Original
0.549618320610687,0.549618320610687,0.5568878449794481,0.505748107407583,0.5662224879222143,0.17344735150738483,1.2570855617523193,0.08778619766235352,Validation,SVM,Original
0.5190839694656488,0.5190839694656488,0.5488186114140313,0.45420149675820537,0.5802118674895693,0.09205823483561923,1.2536671161651611,0.08805537223815918,Validation,SVM,Original
0.6232006773920407,0.6232006773920407,0.6716921917535331,0.5739178353702418,0.8231132172762173,0.32903772254831887,1.2299787998199463,0.07864522933959961,Train,SVM,Original
0.6265876375952583,0.6265876375952583,0.6805571801465752,0.5779106656662063,0.8206511849362893,0.341722390325887,1.2301273345947266,0.07824468612670898,Train,SVM,Original
0.628281117696867,0.628281117696867,0.6769972481250437,0.5845524560082533,0.8211063419191066,0.34112581161689826,1.2266099452972412,0.07546067237854004,Train,SVM,Original
0.6125211505922166,0.6125211505922166,0.6613908082402896,0.5641435832913462,0.780696721262183,0.3066409225385114,1.2405438423156738,0.09385228157043457,Train,SVM,Original
0.6269035532994924,0.6269035532994924,0.6777769632140186,0.5808173945304718,0.8122704895633727,0.33895738684303556,1.2788543701171875,0.07487273216247559,Train,SVM,Original
0.6294416243654822,0.6294416243654822,0.677265460725527,0.5803352218461788,0.8088592431545489,0.343598245177163,1.2550134658813477,0.08134007453918457,Train,SVM,Original
0.6243654822335025,0.6243654822335025,0.6793083751980932,0.5768137625793541,0.8224832730896926,0.33429927516398283,1.2040112018585205,0.08317780494689941,Train,SVM,Original
0.6201353637901861,0.6201353637901861,0.6716860372163441,0.567673522482662,0.8205087727581586,0.3246754253162968,1.2091724872589111,0.07670426368713379,Train,SVM,Original
0.6218274111675127,0.6218274111675127,0.6769519219696932,0.5698523621637264,0.7978740500760146,0.3352070247037806,1.2570855617523193,0.08778619766235352,Train,SVM,Original
0.6192893401015228,0.6192893401015228,0.6787320385958976,0.5654091662251959,0.8179794012292149,0.32681201453841363,1.2536671161651611,0.08805537223815918,Train,SVM,Original
